itemid,property,num_value
60715,279,1175087.0
289230,400,
228052,917,3576121632.0
458775,400,552.0
415131,439,628176.0
125999,790,23520.0
429890,888,456477.0
110067,456,147634.0
208266,1066,30.0
336435,790,12012.0
412383,917,9601.002
188249,758,96.0
238742,790,467796.0
184336,888,1587972.0
33413,790,9468.0
223234,478,10440.0
426388,790,27000.0
119859,790,19560.0
192375,818,628176.0
158709,790,9480.0
434523,411,1200.0
191418,888,827007.0
143383,1066,26.4
21297,790,33744.0
376401,400,690.0
200883,654,291.6
162287,888,309080.0
147327,790,24120.0
348435,1066,22.68
14628,1066,424566.0
362885,917,61632.0
437539,423,190776.0
16052,790,51120.0
280683,674,350726.0
247688,758,24.0
165742,1097,624.0
67641,790,202800.0
195010,917,24011928808068.0
453064,400,540.0
402926,619,3840.0
5064,790,20160.0
58435,888,1297729.0
348415,790,85548.0
34205,102,1187104.0
301734,790,11400.0
428513,771,
110051,19,
395395,758,3072.0
252020,631,988555.0
299948,120,1211923.0
174803,790,465000.0
244773,19,216.0
438896,790,7080.0
2286,400,424566.0
219585,0,768453.0
345710,784,686768.0
111330,619,12.0
363522,790,2760.0
268000,0,414047.0
274700,790,101880.0
384983,790,0.0
348835,790,23880.0
373334,332,36.0
217446,790,98160.0
325576,761,54.0
411520,790,192000.0
432944,714,156.0
354544,663,184.8
165345,888,
395387,720,10317.0
385963,19,84.0
329268,400,90.0
187180,888,97344.0
302769,790,35760.0
35237,102,36.0
67262,758,1187104.0
216917,645,1187104.0
410454,888,1078597.0
300756,400,
329714,790,78000.0
428445,611,1536.0
157504,888,85236.0
69263,790,38400.0
116670,202,84.0
106027,790,12960.0
280928,976,1135780.0
81699,790,150600.0
211112,790,59160.0
119978,790,203880.0
356920,566,424566.0
400629,790,193548.0
293299,400,
296324,790,164640.0
324529,900,424566.0
457861,790,463200.0
362728,790,32160.0
360263,790,58800.0
58951,790,20760.0
213416,1054,204.0
176195,400,96.0
272084,19,12.0
451877,663,121.2
441493,790,2160.0
348075,888,142238.0
412319,832,
304480,888,240116662968.0
36624,810,
368879,790,47280.0
158504,790,95880.0
24165,790,51000.0
364487,790,263520.0
14102,758,48.0
137579,790,6000.0
16018,790,15840.0
272855,619,6000.0
299751,790,132480.0
338892,790,105240.0
128610,790,90228.0
86646,246,840.0
364555,790,923760.0
436195,790,60480.0
157990,104,10317.0
139732,771,15.6
349957,719,12.0
358906,790,100800.0
342535,810,348133.0
462790,745,1144008.0
212089,953,21263.0
128586,888,1932.0
55848,796,1036892.0
137878,888,612841.0
47934,790,8520.0
228904,976,1135780.0
291146,66,424566.0
309539,344,628176.0
259526,790,130080.0
205055,400,513.6
98856,804,768.0
330115,888,898345.0
83665,400,639502.0
29954,790,149400.0
217484,790,355680.0
184520,400,
288426,790,82680.0
46037,663,121.2
203090,790,233280.0
181063,19,832471.0
120685,758,1187104.0
269634,945,
300644,120,220353.0
260043,790,9960.0
262943,790,38640.0
328502,299,360.0
40566,790,16560.0
320288,790,199680.0
186979,790,183120.0
416458,888,
362324,810,1536.0
96008,888,
367235,631,988555.0
242133,917,510491.0
156713,790,221880.0
318155,790,28920.0
425096,790,31080.0
434729,790,163680.0
414573,810,1368.0
217238,566,424566.0
212147,790,15120.0
205848,790,186240.0
180103,566,302.4
447747,888,331348.0
130701,790,654840.0
368364,917,1200832.0
217908,619,1187104.0
38876,790,127440.0
138242,790,41880.0
366597,1075,1029109.0
130969,888,650891.0
346781,283,1297729.0
341139,202,
379277,104,10317.0
33305,810,
207542,400,450.0
182540,790,25080.0
343788,839,21263.0
329716,790,466800.0
106169,19,36.0
450796,790,492240.0
3332,888,
264410,790,108000.0
121264,790,443880.0
32604,790,9360.0
233495,720,24000.0
435858,575,56286948878928.0
462525,790,4560.0
138802,790,261576.0
27531,328,240.0
334679,619,1920.0
368361,917,961210008.0
361939,1097,655992.0
112916,1066,424566.0
398457,790,9360.0
365014,810,
458400,790,185640.0
38850,806,300340.0
331708,790,3960.0
317498,790,134280.0
351620,790,49920.0
73269,400,639502.0
220194,332,12.0
193247,658,21263.0
354807,917,4135332.0
323857,810,628176.0
210423,1054,639502.0
371650,663,187.2
240251,790,112560.0
41364,279,628176.0
130374,771,
349448,790,14400.0
301922,515,72.0
374148,964,604633.0
256546,888,1186729.0
316109,888,1572.0
112000,332,12.0
82705,790,147000.0
405685,790,23880.0
184776,810,424566.0
34100,1066,424566.0
360650,790,8400.0
249422,719,24.0
217455,790,7800.0
4635,953,86400.0
237391,800,1144008.0
450486,400,
340906,441,348133.0
69905,888,1175087.0
24577,888,513407.0
83995,1068,9600.0
463771,917,312453.0
423083,976,1135780.0
381593,790,17040.0
191012,790,82440.0
30693,441,1392.0
66864,566,19.08
59712,790,21360.0
358742,888,373123.0
169579,790,12120.0
289612,790,0.0
191825,271,1500.0
177549,790,457680.0
25642,790,37716.0
100264,790,10680.0
60104,810,424566.0
37709,542,924073.0
267072,810,1175087.0
365606,19,30603.0
94017,120,639502.0
226221,790,36480.0
82951,790,7440.0
331384,810,628176.0
140963,790,69660.0
146480,19,639502.0
354752,790,64200.0
137022,805,12.0
288601,202,
449559,790,14280.0
330178,790,35640.0
266280,456,15.6
16113,790,8880.0
45125,790,64800.0
23119,810,193.2
344370,790,51120.0
88781,945,910945.0
119203,400,424566.0
286194,790,12360.0
329591,790,38520.0
184243,917,269853.0
371462,790,48120.0
249161,790,23280.0
167787,663,121.2
29605,888,
74969,566,424566.0
246030,810,74.4
237365,810,
68060,719,24.0
120021,0,119932.0
186617,19,96.0
61971,888,612841.0
135434,964,604633.0
94940,400,96.0
386172,790,125100.0
62204,0,98606.0
263907,400,424566.0
6079,506,4116.0
425053,813,8.4
211397,279,600.0
298035,542,924073.0
409723,19,216.0
132776,790,15360.0
245522,790,86520.0
104990,790,45720.0
185120,400,552.0
214130,19,350726.0
174230,202,60.0
284418,790,5280.0
53130,456,150.0
332178,719,593897.0
340337,790,91200.0
349844,917,18962940.0
452463,400,639502.0
418755,771,
1159,771,15.6
21907,790,96240.0
10196,790,166440.0
39324,1054,
69670,400,639502.0
242940,810,424566.0
363027,400,552.0
416756,964,1128577.0
449410,638,12.0
371877,654,525396.0
375785,140,1144008.0
302005,790,5520.0
305037,810,1145663.0
463198,790,191400.0
240710,964,604633.0
247498,810,
233857,663,187.2
230929,810,144.0
268446,790,13200.0
222256,104,10317.0
337719,810,1392.0
194828,810,5040.0
51051,400,552.0
289655,19,60.0
294621,790,329520.0
53326,888,
188263,719,593897.0
354570,790,7680.0
393630,98,144.0
224964,810,424566.0
40811,790,140400.0
255064,790,10080.0
54213,586,10317.0
265873,917,1560.0
199566,790,1800.0
322760,758,1187104.0
35554,400,639502.0
459478,888,37488.0
5307,639,2943.0
20222,790,147000.0
418110,562,1041241.0
292625,104,4320.0
465785,660,24.0
455749,790,974160.0
448666,790,58680.0
180650,400,348.0
374944,758,1187104.0
272724,603,443786.0
352162,790,10200.0
427150,283,653611.0
310871,400,2820.0
369845,400,424566.0
220813,19,639502.0
310241,942,19.2
73180,19,72.0
372256,790,25320.0
17626,790,234120.0
436598,771,
246469,810,1175087.0
281780,1058,36.0
58627,790,221760.0
361593,790,82200.0
41812,790,6360.0
127683,888,6072481.8
432726,19,108.0
213020,771,32.4
49594,1054,639502.0
247039,1083,156.0
380220,888,4320.0
93813,964,639502.0
88948,790,7080.0
13896,96,1144008.0
279147,19,832471.0
449685,790,37680.0
135128,719,593897.0
275845,553,3000.0
64245,202,8400.0
315091,400,
265682,888,842796.0
132014,790,32880.0
452908,790,88080.0
317742,888,1073093.0
144087,400,
325811,790,371520.0
179728,888,523560.0
188298,790,0.0
54964,790,387000.0
430713,888,
450424,790,95880.0
266459,790,5880.0
208809,888,202596.0
98766,888,840.0
228512,917,318576.0
274162,790,4680.0
231065,888,
118737,888,
41587,400,639502.0
358800,888,880080.0
20625,771,190776.0
316870,202,
416996,790,208560.0
268674,917,924917.0
457740,976,1135780.0
322637,796,384.0
208798,790,115680.0
227512,771,190776.0
443407,790,46800.0
86748,400,
81621,888,718478.0
8681,790,9120.0
313892,400,
79167,611,1187104.0
449058,188,10317.0
111629,319,628176.0
218515,804,24.0
371681,790,115080.0
138783,888,
193369,790,8040.0
406758,790,25440.0
451534,790,8772.0
429594,734,6000.0
353341,719,593897.0
147414,790,45480.0
419116,964,769062.0
394935,400,424566.0
60444,19,908104.0
216966,1025,7440.0
293839,790,12720.0
374954,790,21336.0
207179,1054,
232917,790,76680.0
242584,790,5520.0
412188,810,960.0
364665,784,686768.0
449122,790,254880.0
19217,790,19080.0
169194,1097,655992.0
398269,790,9540.0
104177,771,15.6
15315,964,604633.0
316578,790,213600.0
426042,888,309206.0
198463,790,131880.0
137181,400,424566.0
209883,917,1383816.0
194732,790,161040.0
438140,888,1135780.0
391992,790,62520.0
339054,790,84168.0
137032,790,266160.0
387373,423,190776.0
416418,671,60.0
205235,790,140592.0
137777,790,25344.0
173276,888,7536.0
48328,790,6240.0
60903,663,187.2
65568,790,102360.0
431458,790,11160.0
1856,917,7224672000.0
207749,790,152880.0
63721,888,
374134,917,20172300.0
240082,810,2520.0
290972,141,24.0
43973,790,197580.0
144993,313,600.0
414678,400,424566.0
188810,400,639502.0
348351,790,402000.0
464185,810,1392.0
173289,720,3600.0
123751,810,
96279,790,14160.0
9725,1066,424566.0
105125,790,7680.0
187642,456,156.72
358406,1054,180.0
283956,790,119280.0
285407,790,6120.0
140801,790,49920.0
254578,790,63480.0
118494,6,995352.0
319814,790,27480.0
35479,314,1128577.0
36841,470,1560.0
34152,790,14640.0
363027,1066,1020.0
88761,803,14400.0
308744,790,39960.0
11506,888,715781.0
258233,400,
407891,619,480.0
388348,761,190776.0
298941,645,2880.0
307797,313,660.0
168410,790,73920.0
226931,790,51600.0
77222,400,639502.0
177066,726,768.0
144512,917,1337832.0
390189,790,348960.0
251204,790,11040.0
101547,465,964443.0
463574,400,
181995,790,73800.0
373068,400,
177364,333,1135780.0
82516,790,159000.0
158704,400,
244079,669,300340.0
448115,790,155400.0
357270,758,12.0
243554,790,147600.0
325956,566,10.68
414501,719,593897.0
13367,566,424566.0
204439,790,52080.0
346996,790,20400.0
125378,495,216.0
145480,439,242498.0
163114,771,
181012,790,19440.0
71584,976,20.4
462904,888,424566.0
189892,790,641280.0
344511,333,
256316,790,18828.0
347247,790,158880.0
308405,719,36.0
459211,790,13560.0
230433,447,333542.0
150886,888,865806.0
353520,790,199920.0
30573,790,96240.0
95959,400,639502.0
104445,745,
414235,888,795924.0
132894,790,0.0
93895,400,381.6
346892,790,77400.0
366688,188,10317.0
438517,790,30000.0
22136,790,487680.0
246941,1054,639502.0
48636,400,
313528,790,44520.0
16031,790,81600.0
320617,202,43995.0
392593,400,639502.0
230358,42,276.0
162287,790,137040.0
410429,842,12.0
141761,758,72.0
88863,888,
266237,597,628176.0
18576,646,264.0
189054,400,552.0
32489,810,424566.0
377581,790,49920.0
7489,953,86400.0
71615,456,525396.0
422247,790,5160.0
135542,790,83880.0
120245,888,1136400.0
37706,400,424566.0
258426,400,639502.0
272015,888,1284577.0
278086,964,769062.0
245258,888,
292742,790,18960.0
408832,790,14160.0
28299,790,7440.0
252570,888,24108.0
295796,758,1187104.0
260664,790,389280.0
30971,206,
456836,917,56286948983136.0
280354,888,1153879.0
414553,804,545395.0
115821,888,552121.0
352111,810,228.0
404110,888,
111862,542,924073.0
334927,441,639502.0
138471,917,917016.0
281844,810,144.0
317397,771,190776.0
339465,790,56040.0
385408,19,96.0
58431,810,1175087.0
409212,761,190776.0
229693,400,336.0
379525,790,39480.0
12780,1066,45.6
364555,790,923760.0
372901,790,42600.0
305713,320,12.0
105940,790,20400.0
172245,19,350726.0
103666,120,1187104.0
64092,790,42960.0
298557,671,739952.0
79965,888,
156052,481,1146011.0
447717,790,42480.0
342760,888,30603.0
114485,400,639502.0
140633,1066,2126.4
12896,790,25560.0
415994,917,24011801663640.0
195764,790,438828.0
452429,790,96960.0
369001,790,44400.0
341819,810,288.0
255434,790,62520.0
107613,441,1248.0
23721,790,10080.0
310572,188,1200.0
182156,790,101880.0
406715,790,73440.0
43743,790,60480.0
832,790,24360.0
130762,790,101400.0
411613,120,923584.0
262889,994,84.0
375176,790,6000.0
380218,795,757932.0
128247,719,36.0
107148,1054,
12804,758,48.0
71072,726,12288.0
45642,19,832471.0
118566,400,639502.0
465631,790,69840.0
76466,441,1104.0
294836,400,
56292,400,424566.0
6351,790,337080.0
266237,401,96.0
296373,790,62040.0
112913,790,146760.0
351058,790,1097880.0
140387,1059,639502.0
112588,720,10317.0
86607,631,988555.0
77851,790,9000.0
90766,917,73195476.0
111337,611,12.0
391905,400,552.0
140758,199,12.0
457185,400,96.0
103329,810,424566.0
138242,790,41880.0
11035,810,1175087.0
34211,745,639502.0
24031,964,604633.0
168643,319,110091.0
374407,279,1175087.0
2236,400,714.0
10905,790,883812.0
359480,790,74880.0
115859,723,122077.0
427670,790,214200.0
121356,761,18.6
169225,400,552.0
210813,638,12.0
326817,790,33000.0
278732,790,4080.0
384055,663,207.6
323226,790,31200.0
155787,790,138120.0
275951,810,
77008,790,41160.0
4034,810,424566.0
44267,790,33600.0
214746,795,757932.0
436048,654,108.0
421285,888,4824.0
354904,888,1052010.0
424704,790,98280.0
402638,400,
111593,283,78196.0
310471,976,1135780.0
308575,790,29400.0
449254,790,42120.0
28289,19,908104.0
14462,663,187.2
282804,976,34.8
347432,790,32772.0
110961,400,720.0
295837,658,33600.0
335266,120,923584.0
107861,790,51252.0
330756,888,756.0
106837,790,8280.0
14207,745,331.2
528,976,1135780.0
193660,400,424566.0
45848,888,625815.0
2596,790,800880.0
146163,400,552.0
258711,790,236400.0
84152,104,10317.0
296724,607,639502.0
318026,790,33240.0
780,810,2520.0
462192,441,1104.0
254865,663,187.2
241771,790,107640.0
431662,400,336.0
408595,790,617160.0
324866,790,157080.0
328696,790,216000.0
190041,400,639502.0
108248,945,
295348,790,89040.0
398966,790,13680.0
196051,888,350695.0
320328,790,113760.0
378228,400,96.0
381384,790,37248.0
57304,917,220200.0
206272,888,875470.0
105417,888,
274891,611,545395.0
92166,917,6066552.0
284775,790,7680.0
145288,810,
87902,888,
129126,441,1392.0
61610,645,1187104.0
148169,790,68040.0
113069,810,3960.0
152094,790,25080.0
403225,400,433.2
111495,976,25.2
182255,400,
406679,810,
438669,400,424566.0
59353,188,10317.0
112410,400,
153185,19,639502.0
406186,719,593897.0
257925,976,1135780.0
430580,790,127920.0
64552,671,24.0
313873,888,481453.0
118737,888,
434111,888,840490.0
231150,790,474600.0
409718,888,
52916,316,1144008.0
163636,888,4695744.0
433087,888,
421889,761,190776.0
25359,881,60.0
446918,1054,639502.0
91491,790,18600.0
201965,790,60720.0
2111,810,1175087.0
97633,575,5532.0
415002,888,115824.0
254591,188,9000.0
79721,810,424566.0
75624,969,
306275,917,13776.0
202987,619,3840.0
343675,790,12360.0
119534,888,
343227,758,48.0
372866,790,187680.0
351158,790,15240.0
4472,790,88488.0
86414,790,116280.0
326765,468,272976.0
337357,790,15000.0
12508,976,1135780.0
176823,771,190776.0
336703,917,342168000.0
252957,964,
172130,790,42960.0
294983,790,551280.0
60346,400,552.0
117565,790,12720.0
139617,400,451.2
224727,790,35880.0
243227,790,74544.0
420439,810,1032.0
131353,279,
53284,917,24011928661008.0
383103,790,9240.0
111099,790,25440.0
19174,400,424566.0
436133,631,360.0
200000,790,40068.0
209049,790,211788.0
49171,790,38760.0
426061,790,9360.0
364203,888,885839.0
204193,790,88080.0
396681,790,24720.0
232039,790,241920.0
436086,810,1175087.0
23821,790,54120.0
33876,805,12.0
207454,663,186.0
340852,790,160680.0
180869,790,0.0
21897,790,31200.0
174336,790,68760.0
87362,790,1244880.0
180783,790,52800.0
226768,790,106812.0
214210,790,81720.0
189066,192,96.0
225214,468,24.0
315918,917,120605616.0
95263,790,16680.0
402254,299,628176.0
75208,888,1136400.0
133845,790,19920.0
63296,888,59257.2
459002,888,1284577.0
262307,566,216.0
206555,720,5400.0
129422,720,10317.0
255585,19,96.0
352993,810,424566.0
316685,400,639502.0
321606,719,593897.0
168214,878,1144008.0
413369,562,639502.0
415292,790,11856.0
131616,790,19080.0
429393,401,628176.0
19654,790,29400.0
40903,72,720.0
108381,619,3840.0
415414,188,10317.0
436152,400,552.0
368147,966,1187104.0
384886,790,10800.0
437991,19,
337899,790,38640.0
26991,638,12.0
331008,790,175800.0
194355,790,25200.0
58875,202,7608.0
367693,258,1200.0
174359,790,95688.0
108372,809,4800.0
323787,1054,639502.0
183455,283,454554.0
81188,888,249204.0
287879,719,593601.0
22364,441,1740.0
413564,790,310560.0
129454,619,1072114.0
461891,400,639502.0
164835,888,
242007,888,
388384,104,2400.0
280295,888,30603.0
448094,771,
313728,810,424566.0
172837,790,17160.0
211288,140,1169762.0
412257,698,36.0
429137,790,6240.0
353604,790,83880.0
183613,720,24000.0
15128,758,1187104.0
34084,790,24480.0
408974,790,2592.0
5074,566,424566.0
400082,917,111648.0
128390,663,207.6
328757,202,978600.0
333598,619,9000.0
154523,400,552.0
1249,1054,
81439,441,432.0
15900,663,168.0
261419,188,10317.0
258028,761,190776.0
319838,1054,
102039,314,639502.0
235935,790,177600.0
196071,888,
189497,400,424566.0
57179,283,471783.0
410616,790,9720.0
390452,803,639502.0
155053,790,131400.0
57055,790,140640.0
177379,569,12.0
62204,0,1297039.0
401247,619,1187104.0
405860,631,600.0
397013,790,211920.0
187107,400,
314339,400,
463106,790,57600.0
63148,976,1135780.0
344461,790,61680.0
281670,663,207.6
373606,790,8400.0
338082,749,486467.0
80027,575,388993.0
156514,790,353880.0
366613,790,46800.0
421278,202,45348.0
203053,1054,
56736,188,10317.0
102680,619,1187104.0
313317,761,495356.0
143434,790,183360.0
380696,790,59520.0
283702,790,2400.0
356156,810,1175087.0
77769,790,11760.0
240161,19,24.0
57160,611,1187104.0
346879,888,784581.0
241098,964,2640.0
202828,771,190776.0
329800,888,1065563.0
155741,790,143040.0
322804,790,22680.0
75812,104,3000.0
207249,19,72.0
165392,790,68364.0
37477,790,189600.0
150726,790,46560.0
302556,790,63600.0
426823,441,1752.0
441820,790,14160.0
422209,790,11148.0
377114,810,42.0
198886,976,1135780.0
73091,790,91680.0
368083,810,424566.0
354609,917,1439364.0
343179,790,27480.0
234198,415,128827.0
386460,809,600.0
361305,400,424566.0
256839,888,88812.0
230747,917,9517044.0
381763,790,43200.0
36665,790,71988.0
387192,790,50760.0
255081,790,17388.0
213505,810,852.0
447552,1075,
418499,917,10014600.0
36862,279,
332465,400,424566.0
232082,790,4200.0
392602,810,424566.0
325414,784,686768.0
449303,790,15600.0
17114,888,1588812.0
151446,790,210000.0
155820,790,176160.0
159869,575,
405203,790,16320.0
238912,42,720.0
59145,888,30603.0
137495,790,54960.0
357956,400,
29963,790,165120.0
99389,19,120.0
456233,888,1007882.0
381942,400,
12504,790,16080.0
94102,790,7560.0
404156,790,22800.0
105083,790,12480.0
317698,400,639502.0
78653,279,
238573,888,693423.0
353882,790,437880.0
234538,456,196.8
309587,631,600.0
227919,761,28.8
294571,790,41712.0
219585,0,260167.0
8044,790,16200.0
239303,1054,639502.0
326181,790,30840.0
59939,400,639502.0
290378,400,639502.0
171042,790,32040.0
462334,400,
111921,888,
356776,790,52560.0
105714,790,313680.0
266502,790,127440.0
302686,1054,180.0
172202,400,1144008.0
347470,992,12000.0
414236,790,7800.0
134288,400,639502.0
296195,745,268.8
254478,96,180.0
29882,619,1187104.0
240900,790,372240.0
18893,120,1284004.0
297929,790,2358720.0
230972,663,121.2
196146,19,144.0
25563,790,172320.0
64315,619,3840.0
452463,400,552.0
214566,790,72480.0
117870,810,424566.0
293299,400,
380220,888,297487.0
165329,468,12.0
322402,790,441480.0
186929,810,948.0
76005,888,24.0
273436,790,12360.0
23018,400,424566.0
390620,439,242498.0
168046,790,367320.0
177364,333,1135780.0
234960,790,29040.0
464525,719,593897.0
393293,400,717.6
455492,98,192.0
212234,400,639502.0
397058,299,
56762,790,21468.0
110932,888,
295944,917,1032048.0
197149,790,700680.0
74112,888,86628.0
423810,790,30360.0
161486,790,194280.0
451506,400,
98808,790,101880.0
162864,726,24576.0
189269,468,24.0
62135,790,52680.0
375099,888,227409.0
272906,888,1076959.0
363309,400,5448.0
37449,790,196800.0
433786,964,1128577.0
19385,400,552.0
264565,400,720.0
415366,586,15600.0
88313,790,98388.0
247181,790,3360.0
377904,1054,639502.0
219596,1056,1144008.0
116601,790,2880.0
9235,400,424566.0
48342,888,
135976,888,1287875.0
380182,344,628176.0
273814,888,97716.0
153773,790,20292.0
313433,400,552.0
95043,900,712.8
245238,976,1135780.0
92260,888,279887.0
17942,888,628176.0
392043,790,35880.0
160387,790,1242900.0
63863,810,1175087.0
68584,790,845676.0
46528,283,803655.0
134015,810,972.0
188038,400,
117657,790,69600.0
16683,671,21.6
300075,917,6949356.0
213593,790,220440.0
354744,888,1284577.0
127726,790,8280.0
14884,400,720.0
372775,400,702.0
198441,439,318063.0
41568,790,62760.0
338817,241,350726.0
171525,400,450.0
12239,478,8580.0
106878,719,36.0
319925,790,603012.0
230305,400,
177454,790,4560.0
52943,790,416160.0
408145,30,21263.0
175498,465,964443.0
61025,790,50880.0
32407,98,1169762.0
350339,888,726612.0
423480,810,1175087.0
369046,964,486467.0
333436,790,57240.0
214757,400,
218949,790,125640.0
81904,917,961041744.0
378658,888,
143140,790,45696.0
355385,456,61.2
324718,400,639502.0
387038,790,573000.0
241201,888,784581.0
100216,631,988555.0
218028,199,12.0
369734,120,1284004.0
27177,969,9600.0
382589,790,472116.0
353046,790,70920.0
382099,19,639502.0
159405,758,1187104.0
63436,790,28200.0
309163,810,336.0
6163,790,43080.0
435543,790,25560.0
403154,400,552.0
393235,638,12.0
160495,314,39.6
364203,888,885839.0
338902,790,119280.0
423139,566,424566.0
210585,790,885720.0
440942,271,900.0
197571,917,27084.0
123704,888,639502.0
287802,900,424566.0
347740,790,7320.0
124823,790,57720.0
74014,810,
420111,790,20040.0
85056,1064,664227.0
166400,790,121320.0
64754,790,845880.0
87787,790,40704.0
293946,400,
251426,790,95880.0
56085,790,224880.0
334009,281,72000.0
58049,619,3840.0
438323,810,
164543,790,96360.0
51346,790,19920.0
102006,1097,408.0
450901,246,1140.0
6396,790,218640.0
151527,790,33960.0
7278,1066,424566.0
206302,790,246120.0
2852,790,5508.0
317195,888,593204.0
197595,790,51480.0
240737,888,
306936,790,5040.0
218522,400,639502.0
424328,566,639502.0
441264,790,29760.0
158945,654,147634.0
222207,790,57240.0
388859,888,557622.0
57503,566,480.0
161788,790,431760.0
211788,790,827880.0
271639,888,6600.0
259428,663,187.2
442418,810,424566.0
445896,790,60480.0
401117,888,424566.0
56736,188,10317.0
300745,790,26640.0
345985,441,18.0
262432,888,1036712.0
23623,771,190776.0
425103,1066,424566.0
279297,42,258.0
72901,400,1980.0
289024,888,832471.0
336866,758,1187104.0
440241,790,53400.0
304140,790,29280.0
392490,917,1070196.0
319800,790,2692680.0
406572,790,19200.0
233494,888,628176.0
409284,719,593897.0
43513,790,3720.0
306868,790,33600.0
215086,881,60.0
173386,790,79080.0
202721,188,10317.0
357298,790,31896.0
187190,790,38400.0
298566,1075,1029109.0
41305,888,24012.0
10646,790,299880.0
422956,120,353559.0
388844,771,190776.0
38792,102,240.0
319941,790,44160.0
214339,400,
432656,663,2400.0
16475,888,350695.0
139110,810,1680.0
461346,796,384.0
280008,400,
276108,400,720.0
112046,771,639502.0
6004,619,3840.0
30303,917,635635.0
113600,790,145800.0
301705,575,1548252.0
221625,966,1187104.0
221769,397,24.0
401329,400,424566.0
248849,542,1200.0
142559,790,160440.0
205403,19,639502.0
384814,810,
177543,790,111720.0
436174,790,13104.0
98699,654,525396.0
293726,400,
262296,758,545395.0
128089,631,988555.0
210500,917,231859.0
59259,771,
56028,400,424566.0
378240,888,84.0
397082,714,66.0
27886,884,628176.0
163010,790,45300.0
116746,719,12.0
348224,790,9480.0
204610,790,44040.0
443722,400,451.2
389389,888,481453.0
300898,1054,180.0
158080,790,1680.0
171523,761,190776.0
206101,663,168.0
358148,790,52200.0
155120,400,424566.0
54774,790,21480.0
353410,344,628176.0
45890,566,248.4
344572,790,24720.0
39705,790,6600.0
370948,314,60.0
295137,566,424566.0
1741,790,145680.0
209158,279,1175087.0
136134,888,196845.0
314181,881,60.0
48924,790,15240.0
268015,120,1188640.0
340786,456,99.84
136397,19,
189267,790,33120.0
233162,888,919899.0
168246,30,21263.0
36435,139,24000.0
198514,279,
337726,790,91320.0
337253,790,419880.0
325914,901,628176.0
187835,888,784581.0
424605,719,593897.0
90570,104,10317.0
364203,888,234027.0
84063,810,120.0
117193,400,639502.0
122858,790,340560.0
73501,888,192.0
124654,1054,168.0
52262,468,24.0
37818,441,424566.0
396201,790,20160.0
288282,784,12.0
426471,888,30603.0
309219,400,424566.0
234407,888,98016.0
194433,638,12.0
57422,663,187.2
241503,771,190776.0
255469,790,19080.0
241893,884,16392.0
109043,790,19800.0
247999,400,424566.0
283370,784,686768.0
220185,400,552.0
191577,202,382116.0
457973,1054,639502.0
264639,790,28680.0
325176,917,875667.0
195313,222,12.0
320050,976,1135780.0
133542,810,424566.0
92600,790,9840.0
17745,761,0.0
152753,790,50136.0
214189,790,280080.0
265528,1066,46.8
26865,19,
445489,790,39000.0
204861,888,30603.0
187318,790,146796.0
222843,964,1128577.0
261129,790,32388.0
184706,790,504120.0
267592,400,
221537,888,37908.0
4458,771,15.6
404327,761,30.48
192447,888,3756260412.0
114141,1097,655992.0
30925,888,1052010.0
75729,790,170640.0
456134,1054,156.0
49337,0,632686.0
436663,456,62.4
254931,790,122520.0
151071,790,50616.0
246451,790,77664.0
255967,810,
194656,400,
372926,888,1325152.0
457189,790,11520.0
101241,790,18840.0
405126,333,
28318,928,578604.0
227156,917,1182331.0
44677,324,190776.0
312775,98,180.0
73317,790,127680.0
180362,324,72.0
332660,888,62712.0
15009,790,57360.0
23722,888,7464540.0
385848,19,350726.0
284905,139,4800.0
162281,222,12.0
44249,141,12.0
443109,790,124800.0
66207,790,12240.0
256775,11,17280.0
319496,936,1187104.0
271745,810,360.0
411170,790,10800.0
318847,790,311880.0
3802,810,288.0
137156,790,195240.0
274265,1066,40.8
160836,888,625815.0
185795,810,424566.0
381052,810,
317725,771,639502.0
247647,953,64800.0
222142,400,356.4
147233,400,
224192,790,15600.0
399985,790,12120.0
209697,758,48.0
147700,790,8400.0
442068,566,326.4
115588,790,27480.0
175158,888,239875.0
200479,790,109800.0
133795,888,253573.0
448438,790,198120.0
290290,745,
143589,631,988555.0
379528,790,299880.0
244064,400,552.0
129038,188,10317.0
400090,400,424566.0
361019,1054,639502.0
182294,888,350726.0
365765,790,15360.0
129356,790,70200.0
453024,790,142560.0
359287,917,87852.0
448321,400,424566.0
81886,790,370800.0
227581,206,312.0
148030,188,8400.0
322377,400,690.0
200239,748,1144008.0
225005,790,50232.0
96489,790,99960.0
88988,400,
7300,888,1154859.0
356320,790,68160.0
341700,790,162000.0
3402,790,168360.0
30161,810,360.0
408236,790,148200.0
396185,790,150840.0
110932,888,924073.0
327931,0,934278.0
51868,790,42840.0
229304,790,19200.0
361264,790,408000.0
302367,400,639502.0
76908,784,12.0
275415,96,180.0
208470,790,231480.0
275785,888,60483.96
7238,790,62292.0
378845,964,769062.0
181583,96,192.0
423462,275,807959.0
36437,319,188051.0
238129,400,552.0
50468,719,12.0
325095,790,12480.0
341808,790,46188.0
164211,96,204.0
288659,19,96.0
24483,790,7560.0
271872,888,
237049,790,279000.0
345012,790,10680.0
264544,400,424566.0
236700,202,212204.0
354212,790,15720.0
290733,884,16392.0
101443,790,165720.0
376017,888,1297729.0
283735,888,264036.0
51852,771,639502.0
321550,888,12276.0
